Corrected_Datetime,matched_elapsed_sec,matched_ch4_ppm,matched_image_id,matched_image_file,matched_image_datetime,matched_image_timestamp_source,matched_image_path,matched_image_delta_seconds,peak_elapsed_sec,peak_ch4_ppm,peak_rank_by_ch4,peak_prominence_ppm,peak_height_ppm,peak_over_100ppm,nearest_image_id,nearest_image_file,nearest_image_datetime,nearest_image_timestamp_source,nearest_image_path,nearest_image_delta_seconds,nearest_image_abs_delta_seconds,nearest_image_relation,event_elapsed_sec,event_ch4_ppm,has_exact_image_match,is_detected_peak,report_row_type,best_image_file,best_image_datetime,best_image_path,best_image_delta_seconds,best_image_link_type
2026-04-09 11:09:18,,,,,,,,,295.0,17.377686,11.0,14.2739968,17.377686,False,19.0,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,71.0,71.0,after,295.0,17.377686,False,True,peak_only,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,71.0,nearest_peak_image
2026-04-09 11:09:27,,,,,,,,,304.0,53.101973,7.0,50.7844437,53.101973,False,19.0,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,62.0,62.0,after,304.0,53.101973,False,True,peak_only,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,62.0,nearest_peak_image
2026-04-09 11:09:44,,,,,,,,,321.0,2.8850698,33.0,0.7106306000000004,2.8850698,False,19.0,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,45.0,45.0,after,321.0,2.8850698,False,True,peak_only,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,45.0,nearest_peak_image
2026-04-09 11:09:51,,,,,,,,,328.0,4.2089434,22.0,2.059387,4.2089434,False,19.0,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,38.0,38.0,after,328.0,4.2089434,False,True,peak_only,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,38.0,nearest_peak_image
2026-04-09 11:10:06,,,,,,,,,343.0,3.8159746,23.0,1.6034164999999998,3.8159746,False,19.0,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,23.0,23.0,after,343.0,3.8159746,False,True,peak_only,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,23.0,nearest_peak_image
2026-04-09 11:10:12,,,,,,,,,349.0,19.572051,10.0,17.4534399,19.572051,False,19.0,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,17.0,17.0,after,349.0,19.572051,False,True,peak_only,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,17.0,nearest_peak_image
2026-04-09 11:10:21,,,,,,,,,358.0,3.1116965,28.0,0.9898468999999999,3.1116965,False,19.0,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,8.0,8.0,after,358.0,3.1116965,False,True,peak_only,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,8.0,nearest_peak_image
2026-04-09 11:10:27,,,,,,,,,364.0,4.493892600000001,18.0,2.3798191000000006,4.493892600000001,False,19.0,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,2.0,2.0,after,364.0,4.493892600000001,False,True,peak_only,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,2.0,nearest_peak_image
2026-04-09 11:10:29,366.0,2.2018389000000003,19.0,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,0.0,,,,,,,,,,,,,,,366.0,2.2018389000000003,True,False,matched_image_only,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,0.0,exact_image_match
2026-04-09 11:10:34,,,,,,,,,371.0,5.7020703,15.0,3.5881484,5.7020703,False,19.0,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,-5.0,5.0,before,371.0,5.7020703,False,True,peak_only,19_2026-04-09_11-10-29.HEIC,2026-04-09 11:10:29,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/19_2026-04-09_11-10-29.HEIC,-5.0,nearest_peak_image
2026-04-09 11:10:54,,,,,,,,,391.0,5.332877000000001,17.0,3.2268814000000003,5.332877000000001,False,20.0,20_2026-04-09_11-11-17.HEIC,2026-04-09 11:11:17,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/20_2026-04-09_11-11-17.HEIC,23.0,23.0,after,391.0,5.332877000000001,False,True,peak_only,20_2026-04-09_11-11-17.HEIC,2026-04-09 11:11:17,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/20_2026-04-09_11-11-17.HEIC,23.0,nearest_peak_image
2026-04-09 11:11:17,414.0,2.1041736,20.0,20_2026-04-09_11-11-17.HEIC,2026-04-09 11:11:17,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/20_2026-04-09_11-11-17.HEIC,0.0,,,,,,,,,,,,,,,414.0,2.1041736,True,False,matched_image_only,20_2026-04-09_11-11-17.HEIC,2026-04-09 11:11:17,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/20_2026-04-09_11-11-17.HEIC,0.0,exact_image_match
2026-04-09 11:11:39,436.0,2.1041819,21.0,21_2026-04-09_11-11-39.HEIC,2026-04-09 11:11:39,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/21_2026-04-09_11-11-39.HEIC,0.0,,,,,,,,,,,,,,,436.0,2.1041819,True,False,matched_image_only,21_2026-04-09_11-11-39.HEIC,2026-04-09 11:11:39,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/21_2026-04-09_11-11-39.HEIC,0.0,exact_image_match
2026-04-09 11:11:42,439.0,2.1042002,22.0,22_2026-04-09_11-11-42.HEIC,2026-04-09 11:11:42,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/22_2026-04-09_11-11-42.HEIC,0.0,,,,,,,,,,,,,,,439.0,2.1042002,True,False,matched_image_only,22_2026-04-09_11-11-42.HEIC,2026-04-09 11:11:42,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/22_2026-04-09_11-11-42.HEIC,0.0,exact_image_match
2026-04-09 11:11:44,441.0,2.1042815,23.0,23_2026-04-09_11-11-44.HEIC,2026-04-09 11:11:44,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/23_2026-04-09_11-11-44.HEIC,0.0,,,,,,,,,,,,,,,441.0,2.1042815,True,False,matched_image_only,23_2026-04-09_11-11-44.HEIC,2026-04-09 11:11:44,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/23_2026-04-09_11-11-44.HEIC,0.0,exact_image_match
2026-04-09 11:12:54,,,,,,,,,511.0,2.3986457999999997,55.0,0.28203129999999943,2.3986457999999997,False,24.0,24_2026-04-09_11-13-19.HEIC,2026-04-09 11:13:19,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/24_2026-04-09_11-13-19.HEIC,25.0,25.0,after,511.0,2.3986457999999997,False,True,peak_only,24_2026-04-09_11-13-19.HEIC,2026-04-09 11:13:19,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/24_2026-04-09_11-13-19.HEIC,25.0,nearest_peak_image
2026-04-09 11:13:05,,,,,,,,,522.0,2.7005896,39.0,0.5768958,2.7005896,False,24.0,24_2026-04-09_11-13-19.HEIC,2026-04-09 11:13:19,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/24_2026-04-09_11-13-19.HEIC,14.0,14.0,after,522.0,2.7005896,False,True,peak_only,24_2026-04-09_11-13-19.HEIC,2026-04-09 11:13:19,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/24_2026-04-09_11-13-19.HEIC,14.0,nearest_peak_image
2026-04-09 11:13:10,,,,,,,,,527.0,2.5086184,47.0,0.3638710999999999,2.5086184,False,24.0,24_2026-04-09_11-13-19.HEIC,2026-04-09 11:13:19,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/24_2026-04-09_11-13-19.HEIC,9.0,9.0,after,527.0,2.5086184,False,True,peak_only,24_2026-04-09_11-13-19.HEIC,2026-04-09 11:13:19,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/24_2026-04-09_11-13-19.HEIC,9.0,nearest_peak_image
2026-04-09 11:13:19,536.0,2.3913772,24.0,24_2026-04-09_11-13-19.HEIC,2026-04-09 11:13:19,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/24_2026-04-09_11-13-19.HEIC,0.0,,,,,,,,,,,,,,,536.0,2.3913772,True,False,matched_image_only,24_2026-04-09_11-13-19.HEIC,2026-04-09 11:13:19,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/24_2026-04-09_11-13-19.HEIC,0.0,exact_image_match
2026-04-09 11:13:20,,,,,,,,,537.0,2.6824192,41.0,0.4266848000000003,2.6824192,False,24.0,24_2026-04-09_11-13-19.HEIC,2026-04-09 11:13:19,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/24_2026-04-09_11-13-19.HEIC,-1.0,1.0,before,537.0,2.6824192,False,True,peak_only,24_2026-04-09_11-13-19.HEIC,2026-04-09 11:13:19,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/24_2026-04-09_11-13-19.HEIC,-1.0,nearest_peak_image
2026-04-09 11:13:22,539.0,2.5294879999999997,25.0,25_2026-04-09_11-13-22.HEIC,2026-04-09 11:13:22,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/25_2026-04-09_11-13-22.HEIC,0.0,,,,,,,,,,,,,,,539.0,2.5294879999999997,True,False,matched_image_only,25_2026-04-09_11-13-22.HEIC,2026-04-09 11:13:22,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/25_2026-04-09_11-13-22.HEIC,0.0,exact_image_match
2026-04-09 11:13:24,541.0,2.370345,26.0,26_2026-04-09_11-13-24.HEIC,2026-04-09 11:13:24,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/26_2026-04-09_11-13-24.HEIC,0.0,,,,,,,,,,,,,,,541.0,2.370345,True,False,matched_image_only,26_2026-04-09_11-13-24.HEIC,2026-04-09 11:13:24,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/26_2026-04-09_11-13-24.HEIC,0.0,exact_image_match
2026-04-09 11:13:28,,,,,,,,,545.0,2.88227,34.0,0.6288825000000005,2.88227,False,27.0,27_2026-04-09_11-13-29.HEIC,2026-04-09 11:13:29,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/27_2026-04-09_11-13-29.HEIC,1.0,1.0,after,545.0,2.88227,False,True,peak_only,27_2026-04-09_11-13-29.HEIC,2026-04-09 11:13:29,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/27_2026-04-09_11-13-29.HEIC,1.0,nearest_peak_image
2026-04-09 11:13:29,546.0,2.3414585000000003,27.0,27_2026-04-09_11-13-29.HEIC,2026-04-09 11:13:29,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/27_2026-04-09_11-13-29.HEIC,0.0,,,,,,,,,,,,,,,546.0,2.3414585000000003,True,False,matched_image_only,27_2026-04-09_11-13-29.HEIC,2026-04-09 11:13:29,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/27_2026-04-09_11-13-29.HEIC,0.0,exact_image_match
2026-04-09 11:13:32,,,,,,,,,549.0,2.8857019,32.0,0.7729207000000002,2.8857019,False,28.0,28_2026-04-09_11-13-33.HEIC,2026-04-09 11:13:33,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/28_2026-04-09_11-13-33.HEIC,1.0,1.0,after,549.0,2.8857019,False,True,peak_only,28_2026-04-09_11-13-33.HEIC,2026-04-09 11:13:33,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/28_2026-04-09_11-13-33.HEIC,1.0,nearest_peak_image
2026-04-09 11:13:33,550.0,2.3812527,28.0,28_2026-04-09_11-13-33.HEIC,2026-04-09 11:13:33,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/28_2026-04-09_11-13-33.HEIC,0.0,,,,,,,,,,,,,,,550.0,2.3812527,True,False,matched_image_only,28_2026-04-09_11-13-33.HEIC,2026-04-09 11:13:33,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/28_2026-04-09_11-13-33.HEIC,0.0,exact_image_match
2026-04-09 11:13:34,551.0,2.1840032000000003,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,0.0,,,,,,,,,,,,,,,551.0,2.1840032000000003,True,False,matched_image_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,0.0,exact_image_match
2026-04-09 11:13:36,,,,,,,,,553.0,2.47373,52.0,0.28972679999999995,2.47373,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-2.0,2.0,before,553.0,2.47373,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-2.0,nearest_peak_image
2026-04-09 11:13:40,,,,,,,,,557.0,2.3043181,66.0,0.08614990000000011,2.3043181,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-6.0,6.0,before,557.0,2.3043181,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-6.0,nearest_peak_image
2026-04-09 11:13:47,,,,,,,,,564.0,2.3594795,59.0,0.20209199999999994,2.3594795,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-13.0,13.0,before,564.0,2.3594795,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-13.0,nearest_peak_image
2026-04-09 11:13:52,,,,,,,,,569.0,2.7052854,38.0,0.5835479000000001,2.7052854,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-18.0,18.0,before,569.0,2.7052854,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-18.0,nearest_peak_image
2026-04-09 11:14:04,,,,,,,,,581.0,2.6329524,42.0,0.4190381000000003,2.6329524,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-30.0,30.0,before,581.0,2.6329524,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-30.0,nearest_peak_image
2026-04-09 11:14:09,,,,,,,,,586.0,2.8361985,36.0,0.20101879999999994,2.8361985,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-35.0,35.0,before,586.0,2.8361985,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-35.0,nearest_peak_image
2026-04-09 11:14:11,,,,,,,,,588.0,2.8511152,35.0,0.6783906000000002,2.8511152,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-37.0,37.0,before,588.0,2.8511152,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-37.0,nearest_peak_image
2026-04-09 11:14:14,,,,,,,,,591.0,2.4965359,49.0,0.09520950000000017,2.4965359,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-40.0,40.0,before,591.0,2.4965359,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-40.0,nearest_peak_image
2026-04-09 11:14:19,,,,,,,,,596.0,4.3695166,19.0,2.2670495999999996,4.3695166,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-45.0,45.0,before,596.0,4.3695166,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-45.0,nearest_peak_image
2026-04-09 11:14:23,,,,,,,,,600.0,2.4918118,50.0,0.21194049999999987,2.4918118,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-49.0,49.0,before,600.0,2.4918118,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-49.0,nearest_peak_image
2026-04-09 11:14:27,,,,,,,,,604.0,2.5485637000000003,45.0,0.29705490000000045,2.5485637000000003,False,29.0,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,filename_timestamp,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-53.0,53.0,before,604.0,2.5485637000000003,False,True,peak_only,29_2026-04-09_11-13-34.HEIC,2026-04-09 11:13:34,/Users/erumhassan/Library/CloudStorage/OneDrive-UniversityofOklahoma/Caddo Nation Field Survey - Documents/Wells/W16/Field Visit Data/Field Pictures/29_2026-04-09_11-13-34.HEIC,-53.0,nearest_peak_image
